648,3176,419,850,-634,229,2019-05-29T16:03:09.000Z,42.494123833,-83.159292333,205.7,2.386
-205,-279,280,-317,270,-77,2019-05-29T16:03:10.000Z,42.4941365,-83.159314667,207.1,2.585
408,-470,-2275,1040,269,-488,2019-05-29T16:03:11.000Z,42.494156333,-83.159327833,207.2,2.646
-830,375,412,-551,-1921,1870,2019-05-29T16:03:12.000Z,42.494181833,-83.159327333,207.4,3.099
-1372,-1696,-4521,1962,-234,394,2019-05-29T16:03:13.000Z,42.494210667,-83.1593275,206.8,3.152
-1517,-809,-396,-1125,80,494,2019-05-29T16:03:14.000Z,42.4942395,-83.1593295,205.8,3.334
2090,-436,-2369,1517,45,215,2019-05-29T16:03:15.000Z,42.494270167,-83.159330833,204.9,3.411
-73,2731,5116,-1397,623,-593,2019-05-29T16:03:16.000Z,42.4942985,-83.1593275,203.2,3.202
-593,-2444,-300,-340,-1341,-152,2019-05-29T16:03:17.000Z,42.494330833,-83.159325,202.2,3.491
301,1411,-1122,-1908,124,446,2019-05-29T16:03:18.000Z,42.494366833,-83.159327833,201.5,3.707
1579,2461,304,850,-119,-398,2019-05-29T16:03:19.000Z,42.494401333,-83.1593305,200.3,3.568
-765,1025,1751,-1226,59,-71,2019-05-29T16:03:20.000Z,42.494436667,-83.159329333,199.4,3.65
-137,2170,-2721,1224,187,55,2019-05-29T16:03:21.000Z,42.494471667,-83.159334,197.6,4.059
-434,-882,351,-2203,390,-194,2019-05-29T16:03:22.000Z,42.494512,-83.159338,196.5,4.335
404,-1279,6435,-145,-1111,72,2019-05-29T16:03:23.000Z,42.494546167,-83.159338167,195.1,3.913
16,2471,663,-860,-1447,287,2019-05-29T16:03:24.000Z,42.4945885,-83.159348833,195.0,4.537
-1894,2888,-21,2725,1187,-762,2019-05-29T16:03:25.000Z,42.494634167,-83.159356667,195.0,4.521
-367,-1923,447,-1457,1085,18,2019-05-29T16:03:26.000Z,42.494679167,-83.159363,195.0,4.711
1205,3340,4330,-1118,-1196,88,2019-05-29T16:03:27.000Z,42.494723667,-83.159366,195.4,4.626
2680,374,266,-4678,-1546,381,2019-05-29T16:03:28.000Z,42.494769833,-83.159369667,194.9,4.934
2628,465,-2307,-1800,-285,527,2019-05-29T16:03:29.000Z,42.494817667,-83.159374667,195.6,5.079
1659,-1145,-4054,1119,-63,-535,2019-05-29T16:03:30.000Z,42.494865167,-83.159382,196.0,5.098
-1269,5145,401,7439,-1904,-1298,2019-05-29T16:03:31.000Z,42.4949135,-83.1593865,194.6,5.003
-388,150,-3189,2338,90,-17,2019-05-29T16:03:32.000Z,42.4949665,-83.159389333,194.3,5.294
-98,651,500,1938,1324,64,2019-05-29T16:03:33.000Z,42.4950165,-83.159394167,194.1,5.18
1991,612,-4582,-1068,-319,650,2019-05-29T16:03:34.000Z,42.495067,-83.159395333,192.6,5.324
-443,-420,2485,-1108,-1088,-117,2019-05-29T16:03:35.000Z,42.49512,-83.159392167,192.3,5.487
-388,-2031,1908,2956,-1973,-505,2019-05-29T16:03:36.000Z,42.495170167,-83.1593955,191.5,5.43
-1483,-2809,2987,-3459,-386,-23,2019-05-29T16:03:37.000Z,42.495217667,-83.159393667,190.5,5.037
-397,-596,2140,-1799,45,383,2019-05-29T16:03:38.000Z,42.495271333,-83.159395167,189.7,5.849
497,-3466,-362,-1971,1355,-443,2019-05-29T16:03:39.000Z,42.495325333,-83.159403167,189.8,5.674
-596,-2324,1622,-753,-1720,-667,2019-05-29T16:03:40.000Z,42.495380833,-83.1594085,190.2,6.011
-267,226,2730,-314,1050,-778,2019-05-29T16:03:41.000Z,42.495448,-83.159425167,191.5,5.639
-2405,-72,-126,-1202,113,26,2019-05-29T16:03:42.000Z,42.495498833,-83.159426333,191.1,5.398
-663,2133,-187,588,-212,125,2019-05-29T16:03:43.000Z,42.495555333,-83.15943,191.6,5.501
-1398,258,-86,242,169,-70,2019-05-29T16:03:44.000Z,42.495611333,-83.159433,190.8,5.135
3846,1732,856,-3674,5003,1497,2019-05-29T16:03:45.000Z,42.495662333,-83.159431667,190.7,4.966
1787,-2961,-1590,2358,500,-280,2019-05-29T16:03:46.000Z,42.4957155,-83.1594265,190.6,5.533
-758,-1936,4566,-1970,-958,284,2019-05-29T16:03:47.000Z,42.495771667,-83.159423167,191.3,5.514
-820,696,-2322,2157,-279,-1073,2019-05-29T16:03:48.000Z,42.495825,-83.159416167,191.6,5.658
1050,-4272,-1171,1984,57,-415,2019-05-29T16:03:49.000Z,42.4958775,-83.159414333,191.9,5.451
832,610,-1024,414,-880,242,2019-05-29T16:03:50.000Z,42.495927,-83.159411333,191.4,5.305
5660,-899,3444,-5127,5508,-421,2019-05-29T16:03:51.000Z,42.495984,-83.159416833,192.6,5.659
3626,10585,22259,-1412,-1732,240,2019-05-29T16:03:52.000Z,42.496037667,-83.1594215,192.3,5.63
277,3462,-757,1346,-1232,-499,2019-05-29T16:03:53.000Z,42.496086833,-83.159428667,191.1,5.133
-726,-1050,-1776,-1691,478,393,2019-05-29T16:03:54.000Z,42.496123167,-83.159437833,189.8,3.539
-2897,379,-2616,2893,2602,-747,2019-05-29T16:03:55.000Z,42.496161667,-83.1594505,189.1,4.092
515,426,2523,-3712,114,438,2019-05-29T16:03:56.000Z,42.496213833,-83.1594605,189.3,5.611
564,3359,3995,-2541,612,96,2019-05-29T16:03:57.000Z,42.496273667,-83.159466167,189.2,6.028
1031,-1944,-3475,463,-186,-368,2019-05-29T16:03:58.000Z,42.496334333,-83.1594715,189.3,6.112
-67,-1366,-104,-5794,-562,-281,2019-05-29T16:03:59.000Z,42.496392167,-83.159479333,190.0,5.231
1317,-2533,653,-1897,-35,-8,2019-05-29T16:04:00.000Z,42.496455,-83.159488833,190.6,5.583
-4819,8564,18760,-5405,-8614,4003,2019-05-29T16:04:01.000Z,42.496509833,-83.1594875,191.2,4.99
492,-729,-5102,-3283,-1144,-90,2019-05-29T16:04:02.000Z,42.496562833,-83.159488167,190.7,5.92
404,3609,-3211,2891,1437,-862,2019-05-29T16:04:03.000Z,42.496615,-83.159490667,190.2,5.186
-681,-3493,4810,-2858,789,-165,2019-05-29T16:04:04.000Z,42.496657,-83.1594895,189.5,3.817
442,-1257,-505,-1090,1719,-305,2019-05-29T16:04:05.000Z,42.496696167,-83.1594885,189.0,3.651
7085,-8155,152,1552,1926,-2228,2019-05-29T16:04:06.000Z,42.496733167,-83.159492833,189.8,3.435
4886,1361,19258,10157,-1563,-1608,2019-05-29T16:04:07.000Z,42.496764667,-83.159482333,190.1,3.261
1464,-8897,-2949,934,-1943,1124,2019-05-29T16:04:08.000Z,42.496806667,-83.159456167,191.9,3.733
-226,402,652,544,-876,-496,2019-05-29T16:04:09.000Z,42.496838667,-83.159415167,193.1,3.891
-515,-1476,2516,-4303,395,1071,2019-05-29T16:04:10.000Z,42.4968595,-83.159371,194.1,4.079
243,1587,-2958,-270,-424,2609,2019-05-29T16:04:11.000Z,42.496871833,-83.159314667,194.2,4.577
-2096,-2781,-1849,3048,-443,134,2019-05-29T16:04:12.000Z,42.4968845,-83.159262167,194.2,4.332
3144,-1476,-1836,-167,870,-137,2019-05-29T16:04:13.000Z,42.496891333,-83.15921,193.0,4.395
-1637,-1211,6387,-5403,1259,783,2019-05-29T16:04:14.000Z,42.496901,-83.159160333,192.2,3.791
1864,4753,-2538,-421,815,-428,2019-05-29T16:04:15.000Z,42.496909,-83.159112667,190.9,3.941
-1957,6767,-5367,4687,-8992,-160,2019-05-29T16:04:16.000Z,42.496916667,-83.159055,191.0,4.587
2537,-682,-3535,4659,-2577,110,2019-05-29T16:04:17.000Z,42.496923667,-83.158997167,190.2,4.703
487,214,-257,-1621,-1280,4,2019-05-29T16:04:18.000Z,42.496934167,-83.158938833,190.7,4.362
2385,167,-4943,6381,-1883,811,2019-05-29T16:04:19.000Z,42.496947167,-83.158869833,191.9,5.319
-3132,-8975,-714,-6334,-1478,909,2019-05-29T16:04:20.000Z,42.496959833,-83.158797833,192.7,5.438
1801,-6982,-10093,-1438,3877,428,2019-05-29T16:04:21.000Z,42.4969705,-83.158726833,193.2,5.468
90,3232,-2708,4938,2402,-1634,2019-05-29T16:04:22.000Z,42.496981833,-83.1586575,194.2,5.321
-1532,5731,-10080,3103,-1649,1067,2019-05-29T16:04:23.000Z,42.496987667,-83.158588,194.8,5.17
4902,908,-17523,-8078,906,308,2019-05-29T16:04:24.000Z,42.496975167,-83.1585295,195.0,4.968
7153,1740,5159,2135,-7082,80,2019-05-29T16:04:25.000Z,42.4969435,-83.158494167,195.0,4.696
11608,7304,-14521,1181,-2828,-857,2019-05-29T16:04:26.000Z,42.4969055,-83.158485333,196.1,4.222
3904,-9908,-8759,5669,2477,-6804,2019-05-29T16:04:27.000Z,42.496864333,-83.158488667,197.0,4.889
-2335,6755,3586,3736,-1865,-698,2019-05-29T16:04:28.000Z,42.4968215,-83.1584925,197.7,4.752
-192,-6629,-4206,6393,325,-292,2019-05-29T16:04:29.000Z,42.496778333,-83.158488667,198.3,4.986
2895,-340,-4408,-545,-2657,-72,2019-05-29T16:04:30.000Z,42.496734667,-83.158480833,198.8,5.018
-2209,977,22467,13727,609,-1492,2019-05-29T16:04:31.000Z,42.496691667,-83.158474333,198.3,4.854
4101,-74,2959,-1844,-2355,-1671,2019-05-29T16:04:32.000Z,42.496648333,-83.1584685,198.0,4.901
2951,246,-3954,5321,4297,-2932,2019-05-29T16:04:33.000Z,42.496603667,-83.158466667,197.9,5.064
-4503,-9512,19986,9193,-1892,-5275,2019-05-29T16:04:34.000Z,42.496558833,-83.158461667,198.1,5.094
8,-8535,584,4085,13235,-1493,2019-05-29T16:04:35.000Z,42.496518167,-83.158455,197.3,4.898
-245,-1174,14484,-7079,-4641,778,2019-05-29T16:04:36.000Z,42.496473833,-83.158448667,197.9,5.12
1504,4222,-8662,-5848,951,1260,2019-05-29T16:04:37.000Z,42.496428333,-83.158441667,198.2,5.217
-744,2251,-8964,-7514,1183,2215,2019-05-29T16:04:38.000Z,42.496383167,-83.158434667,198.2,5.127
9220,-13674,21645,-6493,17169,75,2019-05-29T16:04:39.000Z,42.4963375,-83.1584285,198.1,5.148
-1321,631,-9028,4634,4078,-1131,2019-05-29T16:04:40.000Z,42.496291333,-83.158424333,198.3,5.151
3087,9602,761,4371,2272,-1573,2019-05-29T16:04:41.000Z,42.496245333,-83.158423,198.3,5.122
74,1823,320,792,1803,1475,2019-05-29T16:04:42.000Z,42.496199833,-83.158418333,198.3,5.067
5454,14288,-10898,15003,-12062,3330,2019-05-29T16:04:43.000Z,42.496154333,-83.158414,198.3,5.041
-4012,7412,-1117,4470,-467,-295,2019-05-29T16:04:44.000Z,42.496107667,-83.158416,198.4,5.322
-13202,-4268,5854,14657,13671,-7531,2019-05-29T16:04:45.000Z,42.4960625,-83.1584155,198.3,5.083
791,-5294,-3421,-590,2729,2041,2019-05-29T16:04:46.000Z,42.496020667,-83.158412833,198.4,4.53
368,-12213,680,-11611,256,1880,2019-05-29T16:04:47.000Z,42.4959785,-83.158406167,198.3,4.675
-320,-1557,-4385,8260,-541,-1676,2019-05-29T16:04:48.000Z,42.495936333,-83.158407667,198.6,4.624
2795,-9638,21952,15998,6473,-3882,2019-05-29T16:04:49.000Z,42.495892667,-83.158410833,199.4,4.816
-2230,-1504,-18396,2841,-9183,427,2019-05-29T16:04:50.000Z,42.495849833,-83.158411167,199.9,4.753
12508,4874,3617,271,-16729,-5402,2019-05-29T16:04:51.000Z,42.495804667,-83.158409833,200.5,4.942
709,5572,22321,-10852,1110,1884,2019-05-29T16:04:52.000Z,42.495760167,-83.158406167,200.1,4.97
-12635,-8680,11955,94,10772,4158,2019-05-29T16:04:53.000Z,42.4957155,-83.158401167,200.3,4.872
-2358,1029,-12444,-1952,2550,-790,2019-05-29T16:04:54.000Z,42.495672,-83.158394667,200.2,4.694
-3717,6544,986,-776,2188,1038,2019-05-29T16:04:55.000Z,42.495628667,-83.158391667,200.3,4.836
-2570,-6144,20374,12111,-3205,-2766,2019-05-29T16:04:56.000Z,42.495584667,-83.158390667,200.5,4.849
-4139,4637,-1295,8062,1461,2187,2019-05-29T16:04:57.000Z,42.49554,-83.158388333,200.3,4.786
6966,-14802,12222,-10791,15862,827,2019-05-29T16:04:58.000Z,42.495498667,-83.158382833,200.3,4.512
-1629,5540,-813,-14526,290,827,2019-05-29T16:04:59.000Z,42.4954545,-83.158380833,200.2,5.019
422,1743,-2355,-12145,-2751,1723,2019-05-29T16:05:00.000Z,42.495409167,-83.158379667,200.1,5.003
-22,3595,-4752,-6327,3680,1314,2019-05-29T16:05:01.000Z,42.4953635,-83.158376333,199.9,5.058
-1656,1531,2179,-960,-134,749,2019-05-29T16:05:02.000Z,42.4953175,-83.158372833,199.8,5.137
-4595,7016,2480,-1993,3844,2364,2019-05-29T16:05:03.000Z,42.495269667,-83.158371167,199.8,5.341
4287,-4488,-6145,-4790,4243,-309,2019-05-29T16:05:04.000Z,42.495222,-83.158365667,199.7,5.28
4261,9110,-5353,6848,-1326,-3017,2019-05-29T16:05:05.000Z,42.495174333,-83.158361833,199.5,5.272
-1150,-2601,-9709,5657,2402,-690,2019-05-29T16:05:06.000Z,42.495125667,-83.15836,199.5,5.374
480,10748,3611,-1480,-721,1673,2019-05-29T16:05:07.000Z,42.495077333,-83.158358333,199.3,5.354
-5021,5278,-2778,4958,3158,1806,2019-05-29T16:05:08.000Z,42.495028667,-83.158355667,199.3,5.363
-1827,2871,3934,-3775,-1142,141,2019-05-29T16:05:09.000Z,42.494979667,-83.158354,199.0,5.449
10898,11722,-16605,3868,-5410,-54,2019-05-29T16:05:10.000Z,42.4949305,-83.158350333,198.9,5.452
-480,555,-934,-510,9701,-2939,2019-05-29T16:05:11.000Z,42.494880667,-83.158348833,198.8,5.489
-3239,-1917,236,8397,-3931,-1508,2019-05-29T16:05:12.000Z,42.494829833,-83.158347833,198.7,5.597
2610,-4445,-3509,-6452,2932,574,2019-05-29T16:05:13.000Z,42.494779,-83.158346833,198.4,5.584
2950,-230,6021,3955,883,-221,2019-05-29T16:05:14.000Z,42.494726,-83.158342,199.4,5.724
22,2415,14747,5889,-484,-3883,2019-05-29T16:05:15.000Z,42.494674167,-83.1583415,199.3,5.707
-1604,-3604,-6513,-1820,2073,495,2019-05-29T16:05:16.000Z,42.494621833,-83.158338833,199.3,5.783
8,-11227,-6561,6405,1753,-763,2019-05-29T16:05:17.000Z,42.494571167,-83.1583345,198.9,5.549
-9833,-6205,1530,10109,2817,-3549,2019-05-29T16:05:18.000Z,42.494519333,-83.158332167,199.1,5.686
-185,-3376,-1955,-8268,11,215,2019-05-29T16:05:19.000Z,42.494467667,-83.1583295,199.3,5.693
2638,-3791,-10052,-1191,-5551,-1190,2019-05-29T16:05:20.000Z,42.494415667,-83.158326333,199.5,5.647
-653,-365,-15012,5633,3836,-1137,2019-05-29T16:05:21.000Z,42.494365167,-83.1583215,199.3,5.616
-2224,2446,-2487,3899,308,-187,2019-05-29T16:05:22.000Z,42.494315333,-83.158316167,198.9,5.607
2696,-4909,-7125,-2111,-1477,355,2019-05-29T16:05:23.000Z,42.4942665,-83.1583085,198.7,5.411
-228,-2162,-3227,142,2031,-1366,2019-05-29T16:05:24.000Z,42.494218,-83.158302667,199.0,5.242
1157,253,901,-3311,-1212,1588,2019-05-29T16:05:25.000Z,42.4941685,-83.158307333,198.7,5.542
-1528,3178,-203,3092,-543,1043,2019-05-29T16:05:26.000Z,42.4941175,-83.1583105,198.7,5.6
-748,684,6580,-2474,1762,-1619,2019-05-29T16:05:27.000Z,42.4940675,-83.1583125,198.7,5.497
618,17098,3027,10066,5849,-764,2019-05-29T16:05:28.000Z,42.494016833,-83.1583115,198.8,5.646
483,2493,-6553,1464,556,213,2019-05-29T16:05:29.000Z,42.493964167,-83.158312,198.8,5.606
-719,-1292,-1650,-1457,1951,-799,2019-05-29T16:05:30.000Z,42.493911333,-83.158312,198.6,5.662
12268,-8748,-8950,-3899,-10736,-1095,2019-05-29T16:05:31.000Z,42.493858667,-83.158310333,198.4,5.643
6576,-2876,-9627,10025,897,-1481,2019-05-29T16:05:32.000Z,42.493806833,-83.1583085,198.5,5.727
-2603,1730,15748,10244,-1359,316,2019-05-29T16:05:33.000Z,42.4937545,-83.1583055,199.3,5.735
7586,-345,-7758,-3079,5307,-256,2019-05-29T16:05:34.000Z,42.493704167,-83.158303333,199.6,5.443
-17776,-2056,3803,-4186,23051,1110,2019-05-29T16:05:35.000Z,42.493655333,-83.158302667,199.9,5.251
-217,10047,-2098,7335,-3905,3554,2019-05-29T16:05:36.000Z,42.493607667,-83.158303,200.1,5.151
1103,51,6014,-3819,-4676,1906,2019-05-29T16:05:37.000Z,42.493560833,-83.158302667,200.2,5.058
11574,-9762,5681,5432,-5867,-4571,2019-05-29T16:05:38.000Z,42.493516,-83.1583015,200.0,4.891
1490,1454,-1053,5896,3722,-1744,2019-05-29T16:05:39.000Z,42.4934775,-83.158300333,199.9,3.998
-8554,2613,5928,3210,-6263,5993,2019-05-29T16:05:40.000Z,42.4934475,-83.158301,199.7,3.041
1340,602,2686,3155,-210,426,2019-05-29T16:05:41.000Z,42.493418,-83.1583005,199.2,3.288
1835,-2628,-1978,318,2066,-350,2019-05-29T16:05:42.000Z,42.4933875,-83.158298,199.2,3.359
-1025,-240,-4,-5071,-1587,1228,2019-05-29T16:05:43.000Z,42.493361167,-83.1582835,198.9,3.308
697,-9127,24603,1743,-154,16,2019-05-29T16:05:44.000Z,42.493341167,-83.158254333,198.9,3.416
-1174,-2957,-2805,772,2348,-808,2019-05-29T16:05:45.000Z,42.493332667,-83.158212167,198.8,3.614
-3201,-2898,1203,5421,-1359,-498,2019-05-29T16:05:46.000Z,42.493327,-83.158164833,198.7,3.96
-1447,-3742,-7133,5888,1624,-104,2019-05-29T16:05:47.000Z,42.493323667,-83.158114167,198.6,4.324
901,-1702,-872,4556,506,-464,2019-05-29T16:05:48.000Z,42.4933205,-83.158061167,198.7,4.57
-1802,4759,-5869,6459,3623,-190,2019-05-29T16:05:49.000Z,42.493320833,-83.158005333,198.8,4.81
-959,-2965,-1868,4902,436,796,2019-05-29T16:05:50.000Z,42.493324333,-83.157947833,198.8,4.911
-1617,3949,1949,3027,1339,73,2019-05-29T16:05:51.000Z,42.493327167,-83.157888667,198.8,5.039
-255,1201,-282,-483,1109,123,2019-05-29T16:05:52.000Z,42.493328167,-83.157827333,198.7,5.156
-614,-2677,504,-1852,-505,-373,2019-05-29T16:05:53.000Z,42.493329833,-83.157765167,198.6,5.226
-6546,5823,13528,-4594,5149,272,2019-05-29T16:05:54.000Z,42.493333333,-83.157702833,198.6,5.231
-3078,-1481,-733,-1925,-1032,845,2019-05-29T16:05:55.000Z,42.493339667,-83.157649,198.8,5.25
-2018,-5048,-4385,-8341,-1484,1345,2019-05-29T16:05:56.000Z,42.4933435,-83.15759,198.8,5.225
4338,-4316,-441,-3582,-4213,749,2019-05-29T16:05:57.000Z,42.493345667,-83.157528,198.7,5.249
999,-297,-2204,-2613,-1276,715,2019-05-29T16:05:58.000Z,42.493347667,-83.157466333,198.7,5.303
-111,-805,1226,-3551,-1458,-281,2019-05-29T16:05:59.000Z,42.493347167,-83.157401167,198.7,5.39
3290,3918,-1871,1757,-372,372,2019-05-29T16:06:00.000Z,42.4933485,-83.157336667,198.6,5.465
2235,-90,-10713,-2718,840,514,2019-05-29T16:06:01.000Z,42.493350333,-83.157271,198.6,5.421
-1569,3155,4083,1670,-1230,-755,2019-05-29T16:06:02.000Z,42.49335,-83.157205833,198.3,5.379
-5105,-5160,-3877,-3843,-1204,-579,2019-05-29T16:06:03.000Z,42.493349667,-83.157138333,198.3,5.514
-886,1111,854,2059,-755,-596,2019-05-29T16:06:04.000Z,42.493351,-83.157071833,198.3,5.369
-329,-2188,-5957,624,3204,443,2019-05-29T16:06:05.000Z,42.493353167,-83.1570065,198.3,5.35
2816,-4640,-1831,1416,-1297,-805,2019-05-29T16:06:06.000Z,42.493353,-83.156940667,198.4,5.33
-1840,-9214,2702,-1169,2213,-315,2019-05-29T16:06:07.000Z,42.493352167,-83.156875667,198.4,5.333
604,790,-9402,2894,-5779,-625,2019-05-29T16:06:08.000Z,42.493348,-83.156811333,198.4,5.259
428,4441,-5614,1315,5378,-1136,2019-05-29T16:06:09.000Z,42.493342333,-83.156746333,198.5,5.267
4129,-5217,775,3931,-3320,-308,2019-05-29T16:06:10.000Z,42.493339,-83.1566825,198.5,5.335
924,-3780,2926,-2561,-787,-511,2019-05-29T16:06:11.000Z,42.493339,-83.156618,198.5,5.209
-4203,-939,21101,13957,-2200,-1544,2019-05-29T16:06:12.000Z,42.493339167,-83.156554667,198.6,5.176
-638,263,-133,5474,349,-872,2019-05-29T16:06:13.000Z,42.493341167,-83.156489333,198.6,5.32
1888,-5777,-4039,1464,670,-895,2019-05-29T16:06:14.000Z,42.493344333,-83.156425833,198.8,5.21
2767,-4760,-5443,3121,364,-1136,2019-05-29T16:06:15.000Z,42.493347667,-83.156363667,198.7,5.183
-2466,-5777,961,7422,6098,-3141,2019-05-29T16:06:16.000Z,42.493353333,-83.156299,198.3,5.255
1967,1230,3805,-2271,-3008,-923,2019-05-29T16:06:17.000Z,42.493358333,-83.156238667,197.8,4.877
1639,-1108,22315,2547,-2675,-1217,2019-05-29T16:06:18.000Z,42.493362833,-83.156179,197.2,4.865
-443,-3602,-2335,-6565,-796,-92,2019-05-29T16:06:19.000Z,42.493368833,-83.156117833,197.1,5.081
-740,5852,3840,-5102,-1049,755,2019-05-29T16:06:20.000Z,42.493376333,-83.156060167,196.4,4.715
-2925,-7680,23037,-15589,-3505,3763,2019-05-29T16:06:21.000Z,42.493379333,-83.155999,196.3,5.043
1128,-2182,-1279,5238,3200,-100,2019-05-29T16:06:22.000Z,42.493377167,-83.155935833,196.6,4.841
-1471,2060,-10190,-1488,1216,-134,2019-05-29T16:06:23.000Z,42.4933795,-83.155872833,196.8,5.053
-19,1286,-3277,924,-275,-660,2019-05-29T16:06:24.000Z,42.493382667,-83.155809833,197.0,5.009
414,-1843,-3319,4769,836,-809,2019-05-29T16:06:25.000Z,42.493384833,-83.1557515,197.6,4.6
2433,-1636,193,1897,-1098,-1022,2019-05-29T16:06:26.000Z,42.493389,-83.155695167,198.2,4.526
-2005,1244,26455,726,590,730,2019-05-29T16:06:27.000Z,42.4933935,-83.1556445,198.2,3.977
1185,2857,3200,-2412,142,224,2019-05-29T16:06:28.000Z,42.493398833,-83.155594667,198.8,3.966
-5004,-226,42,4421,1625,-269,2019-05-29T16:06:29.000Z,42.4934025,-83.155544667,198.9,3.827
-707,1233,-2826,2384,-1418,143,2019-05-29T16:06:30.000Z,42.493404667,-83.155499,197.7,3.468
2363,114,121,3697,-1034,-1078,2019-05-29T16:06:31.000Z,42.493415333,-83.155453833,198.4,3.47
3014,-994,1349,-5715,-1209,48,2019-05-29T16:06:32.000Z,42.4934205,-83.155408833,199.1,3.169
562,1740,225,-5759,-1366,229,2019-05-29T16:06:33.000Z,42.493415,-83.155372667,198.7,3.058
2376,-4056,-8033,-4436,4260,-614,2019-05-29T16:06:34.000Z,42.493410333,-83.155338667,197.7,2.748
-1765,2784,1980,652,921,66,2019-05-29T16:06:35.000Z,42.4934075,-83.155295833,197.8,3.315
-2187,6819,16801,10893,-1120,990,2019-05-29T16:06:36.000Z,42.4934065,-83.1552465,197.3,3.657
-2307,974,3700,-9351,-1704,1876,2019-05-29T16:06:37.000Z,42.493405167,-83.155194667,198.1,3.224
-72,7548,-10040,1771,-3005,1237,2019-05-29T16:06:38.000Z,42.493408167,-83.1551455,197.4,3.524
-1469,3707,-923,-5571,-487,1811,2019-05-29T16:06:39.000Z,42.493412667,-83.155098667,196.8,3.505
-10408,-3728,-16860,2016,11783,-5119,2019-05-29T16:06:40.000Z,42.4934215,-83.1550495,196.6,3.807
-1449,8222,1562,-3214,-3815,1162,2019-05-29T16:06:41.000Z,42.493433,-83.155001833,196.5,4.009
3652,2483,-1671,244,-578,124,2019-05-29T16:06:42.000Z,42.493440333,-83.154950333,196.1,4.317
4029,-6373,-5223,-10988,-4966,125,2019-05-29T16:06:43.000Z,42.4934445,-83.154895833,195.9,4.307
-2604,171,-2042,7778,782,163,2019-05-29T16:06:44.000Z,42.493448167,-83.154844167,196.3,3.979
79,-6872,428,-2940,2337,-269,2019-05-29T16:06:45.000Z,42.493451,-83.154790667,195.8,4.359
-1337,-2610,-4865,-2585,-3329,-299,2019-05-29T16:06:46.000Z,42.493455167,-83.154732333,195.1,4.818
3964,2446,-6352,7785,-11931,-892,2019-05-29T16:06:47.000Z,42.493459833,-83.154667667,195.1,5.168
-1030,-1132,-3891,-3390,1262,-122,2019-05-29T16:06:48.000Z,42.493463,-83.154601667,194.4,5.321
3129,1690,-3387,-2776,-294,450,2019-05-29T16:06:49.000Z,42.493468,-83.154541667,192.3,5.148
-2609,5180,-3654,7281,-2270,548,2019-05-29T16:06:50.000Z,42.493469333,-83.154473667,191.1,5.551
-13379,-5624,-527,11388,-12581,-3695,2019-05-29T16:06:51.000Z,42.493468,-83.1543995,190.1,5.787
1549,-115,227,11373,2083,-418,2019-05-29T16:06:52.000Z,42.493468833,-83.154331,189.1,4.966
-96,-2713,-20224,425,-249,-112,2019-05-29T16:06:53.000Z,42.493470667,-83.154268833,189.2,4.483
-492,1576,-1780,-1427,-136,149,2019-05-29T16:06:54.000Z,42.493468833,-83.154207667,189.3,4.295
188,967,305,-1349,-1640,210,2019-05-29T16:06:55.000Z,42.493470833,-83.154149667,189.2,4.108
-1075,616,1436,-2222,211,395,2019-05-29T16:06:56.000Z,42.493477333,-83.15409,189.4,4.268
5875,3258,1411,980,-405,-1656,2019-05-29T16:06:57.000Z,42.493484,-83.154033,189.3,4.531
-1452,-872,-159,-1458,1197,-165,2019-05-29T16:06:58.000Z,42.493489167,-83.153973333,189.0,4.601
1475,-883,627,-4018,1227,-449,2019-05-29T16:06:59.000Z,42.493494333,-83.153905667,188.8,5.267
-62,-1502,735,1574,1100,485,2019-05-29T16:07:00.000Z,42.4935,-83.153835,189.0,5.309
1025,-455,1972,-849,-1934,123,2019-05-29T16:07:01.000Z,42.4935075,-83.153763,189.2,5.604
-8,-2220,-3131,-3439,-1322,549,2019-05-29T16:07:02.000Z,42.493510333,-83.153692,189.2,5.756
-17277,2177,18772,14648,-16831,-9912,2019-05-29T16:07:03.000Z,42.493508833,-83.1536185,189.1,5.996
-1807,3204,-14553,1640,13496,949,2019-05-29T16:07:04.000Z,42.493509667,-83.153549833,188.1,5.429
1204,-141,112,-6237,-1872,-75,2019-05-29T16:07:05.000Z,42.493519,-83.153482667,187.3,5.644
-265,-3289,5141,-2886,-1206,857,2019-05-29T16:07:06.000Z,42.493527833,-83.1534165,186.8,5.247
-640,6293,11341,-759,6825,2503,2019-05-29T16:07:07.000Z,42.493534167,-83.153352833,186.1,5.113
2988,-6429,-3404,4866,274,197,2019-05-29T16:07:08.000Z,42.493540167,-83.1532875,185.4,5.128
4395,10099,-13835,-1537,2029,-625,2019-05-29T16:07:09.000Z,42.493548,-83.1532265,184.4,4.774
-2497,3551,-5499,-1159,3942,-772,2019-05-29T16:07:10.000Z,42.493553,-83.1531595,184.4,5.066
-1630,-1343,2560,-393,1900,-199,2019-05-29T16:07:11.000Z,42.493556667,-83.1530945,184.0,4.689
1184,-594,2048,406,557,1478,2019-05-29T16:07:12.000Z,42.493563833,-83.153027167,183.9,5.034
3677,-4447,-893,-2621,429,100,2019-05-29T16:07:13.000Z,42.493571167,-83.152958167,184.5,5.132
1493,-1661,-2094,889,2153,-660,2019-05-29T16:07:14.000Z,42.493578167,-83.1528895,185.1,4.918
